sno,cno,score
2301630133,C008,72
2301630133,C019,91
2301630133,C003,96
2301630133,C006,94
2301630134,C023,85
2301630134,C003,83
2301630134,C024,63
2301630134,C001,60
2301630134,C022,68
2301630134,C015,94
2301630134,C011,61
2301630134,C018,100
2301630134,C005,84
2301630134,C017,99
2301630134,C014,78
2301630134,C008,91
2301630134,C013,75
2301630134,C007,99
2301630134,C004,71
2301630135,C017,74
2301630135,C013,74
2301630135,C002,83
2301630135,C006,78
2301630135,C007,93
2301630135,C004,70
2301630135,C005,66
2301630135,C003,71
2301630135,C022,99
2301630135,C014,97
2301630135,C015,86
2301630135,C009,75
2301630135,C001,89
2301630135,C011,69
2301630135,C008,91
2301630136,C008,75
2301630136,C016,99
2301630136,C001,79
2301630136,C020,93
2301630136,C006,15
2301630136,C017,100
2301630136,C021,64
2301630136,C002,90
2301630136,C005,62
2301630136,C024,38
2301630136,C007,70
2301630136,C014,72
2301630137,C008,79
2301630137,C013,68
2301630137,C014,77
2301630137,C001,79
2301630137,C009,81
2301630137,C012,93
2301630137,C017,90
2301630137,C019,99
2301630137,C020,89
2301630137,C005,73
2301630137,C024,87
2301630137,C003,65
2301630137,C021,79
2301630138,C003,63
2301630138,C016,61
2301630138,C019,71
2301630138,C020,99
2301630138,C012,98
2301630138,C002,61
2301630138,C024,57
2301630138,C013,65
2301630138,C008,98
2301630138,C004,99
2301630138,C011,75
2301630138,C005,69
2301630139,C015,66
2301630139,C016,83
2301630139,C003,84
2301630139,C012,91
2301630139,C010,76
2301630139,C022,94
2301630139,C013,77
2301630139,C020,96
2301630139,C017,79
2301630139,C014,96
2301630140,C014,97
2301630140,C024,100
2301630140,C015,99
2301630140,C001,97
2301630140,C022,100
2301630140,C010,88
2301630140,C016,62
2301630140,C002,68
2301630140,C013,73
2301630140,C012,85
2301630140,C006,36
2301630140,C007,69
2301630140,C021,69
2301630140,C004,62
2301630140,C018,88
2301630141,C009,68
2301630141,C020,91
2301630141,C007,98
2301630141,C015,93
2301630141,C001,95
2301630141,C012,99
2301630141,C016,72
2301630141,C010,96
2301630141,C004,97
2301630141,C006,79
2301630141,C013,68
2301630142,C008,74
2301630142,C003,88
2301630142,C019,71
2301630142,C005,71
2301630142,C014,62
2301630142,C001,94
2301630142,C013,63
2301630142,C011,80
2301630142,C018,88
2301630142,C022,67
2301630142,C015,79
2301630142,C016,94
2301630143,C009,82
2301630143,C010,46
2301630143,C019,93
2301630143,C002,90
2301630143,C013,27
2301630143,C014,12
2301630143,C004,98
2301630143,C024,61
2301630143,C016,86
2301630143,C023,94
2301630143,C018,73
2301630143,C011,67
2301630143,C021,61
2301630143,C008,32
2301630143,C020,37
2301630144,C012,62
2301630144,C017,31
2301630144,C016,78
2301630144,C021,75
2301630144,C009,83
2301630144,C008,80
2301630144,C023,62
2301630144,C010,68
2301630144,C013,88
2301630144,C007,98
2301630145,C020,70
2301630145,C010,67
2301630145,C015,66
2301630145,C005,89
2301630145,C008,52
2301630145,C007,97
2301630145,C024,96
2301630145,C004,65
2301630145,C016,71
2301630145,C003,70
2301630145,C014,68
2301630145,C017,82
2301630145,C023,87
2301630146,C021,93
2301630146,C005,99
2301630146,C022,83
2301630146,C018,93
2301630146,C016,77
2301630146,C020,9
2301630146,C023,69
2301630146,C024,68
2301630146,C017,84
2301630146,C010,99
2301630146,C008,83
2301630146,C006,93
2301630146,C012,79
2301630146,C001,89
2301630146,C003,78
2301630147,C023,92
2301630147,C011,63
2301630147,C020,93
2301630147,C010,84
2301630147,C007,66
2301630147,C004,72
2301630147,C006,84
2301630147,C001,72
2301630147,C014,64
2301630147,C005,62
2301630147,C009,96
2301630147,C013,83
2301630147,C003,62
2301630147,C024,58
2301630147,C008,62
2301630148,C016,62
2301630148,C017,23
2301630148,C020,82
2301630148,C021,97
2301630148,C018,84
2301630148,C001,44
2301630148,C002,80
2301630148,C011,76
2301630148,C013,65
2301630148,C024,84
2301630148,C023,88
2301630148,C010,85
2301630149,C012,62
2301630149,C007,96
2301630149,C016,66
2301630149,C005,84
2301630149,C001,73
2301630149,C014,74
2301630149,C003,67
2301630149,C010,79
2301630149,C006,75
2301630149,C015,55
2301630149,C011,93
2301630150,C003,99
2301630150,C022,67
2301630150,C008,71
2301630150,C006,100
2301630150,C012,78
2301630150,C009,68
2301630150,C024,84
2301630150,C016,76
2301630150,C017,76
2301630150,C011,95
2301630150,C019,87
2301630150,C023,77
2301630150,C004,61
2301630150,C013,75
2301630151,C020,92
2301630151,C010,63
2301630151,C021,90
2301630151,C015,91
2301630151,C005,87
2301630151,C006,69
2301630151,C002,63
2301630151,C017,69
2301630151,C018,66
2301630151,C001,67
2301630151,C012,61
2301630151,C007,73
2301630151,C011,85
2301630151,C008,75
2301630152,C022,84
2301630152,C016,71
2301630152,C006,69
2301630152,C013,85
2301630152,C004,79
2301630152,C011,69
2301630152,C020,53
2301630152,C009,84
2301630152,C003,81
2301630152,C010,88
2301630152,C012,85
2301630152,C018,93
2301630153,C015,64
2301630153,C017,22
2301630153,C013,82
2301630153,C011,84
2301630153,C006,90
2301630153,C008,77
2301630153,C019,74
2301630153,C009,73
2301630153,C022,69
2301630153,C003,79
2301630153,C007,85
2301630153,C016,11
2301630153,C001,94
2301630153,C024,63
2301630154,C002,66
2301630154,C006,85
2301630154,C001,84
2301630154,C016,81
2301630154,C023,73
2301630154,C017,82
2301630154,C005,80
2301630154,C013,91
2301630154,C007,70
2301630154,C020,75
2301630154,C014,51
2301630154,C004,99
2301630154,C012,81
2301630154,C022,91
2301630155,C015,64
2301630155,C010,68
2301630155,C017,72
2301630155,C013,62
2301630155,C003,77
2301630155,C014,84
2301630155,C001,64
2301630155,C023,19
2301630155,C018,75
2301630155,C002,90
2301630155,C009,60
2301630155,C019,71
2301630155,C021,88
2301630155,C004,86
2301630156,C024,60
2301630156,C014,85
2301630156,C008,85
2301630156,C011,77
2301630156,C013,90
2301630156,C012,98
2301630156,C007,93
2301630156,C019,89
2301630156,C002,91
2301630156,C009,91
2301630157,C020,79
2301630157,C005,94
2301630157,C015,89
2301630157,C018,73
2301630157,C007,93
2301630157,C023,86
2301630157,C008,73
2301630157,C013,25
2301630157,C022,62
2301630157,C001,90
2301630158,C002,78
2301630158,C012,77
2301630158,C017,99
2301630158,C016,77
2301630158,C015,87
2301630158,C023,87
2301630158,C021,40
2301630158,C009,80
2301630158,C024,75
2301630158,C010,79
2301630158,C019,80
2301630158,C022,83
2301630158,C020,76
2301630159,C001,70
2301630159,C019,61
2301630159,C007,95
2301630159,C005,64
2301630159,C006,100
2301630159,C018,91
2301630159,C010,83
2301630159,C008,83
2301630159,C011,71
2301630159,C022,98
2301630159,C016,69
2301630159,C013,99
2301630159,C024,80
2301630160,C014,83
2301630160,C004,60
2301630160,C010,97
2301630160,C012,64
2301630160,C020,99
2301630160,C013,21
2301630160,C018,69
2301630160,C003,21
2301630160,C019,90
2301630160,C015,68
2301630160,C016,83
2301630160,C002,76
2301630160,C008,69
2301630161,C001,67
2301630161,C007,80
2301630161,C022,66
2301630161,C024,70
2301630161,C002,53
2301630161,C004,100
2301630161,C012,81
2301630161,C014,83
2301630161,C018,80
2301630161,C016,98
2301630162,C004,79
2301630162,C002,75
2301630162,C021,73
2301630162,C011,78
2301630162,C014,60
2301630162,C016,29
2301630162,C007,98
2301630162,C003,64
2301630162,C018,86
2301630162,C009,79
2301630163,C023,75
2301630163,C006,81
2301630163,C007,87
2301630163,C005,60
2301630163,C017,97
2301630163,C001,86
2301630163,C015,87
2301630163,C013,70
2301630163,C004,95
2301630163,C002,41
2301630163,C020,97
2301630163,C016,88
2301630163,C011,65
2301630163,C021,87
2301630163,C012,40
2301630164,C007,18
2301630164,C014,66
2301630164,C018,83
2301630164,C008,95
2301630164,C002,99
2301630164,C011,60
2301630164,C009,79
2301630164,C016,60
2301630164,C003,97
2301630164,C013,90
2301630165,C012,81
2301630165,C006,66
2301630165,C001,100
2301630165,C018,89
2301630165,C015,68
2301630165,C007,83
2301630165,C013,62
2301630165,C008,87
2301630165,C009,73
2301630165,C019,80
2301630165,C011,95
2301630166,C005,81
2301630166,C024,83
2301630166,C007,47
2301630166,C013,64
2301630166,C019,81
2301630166,C017,99
2301630166,C022,97
2301630166,C015,84
2301630166,C008,87
2301630166,C023,20
2301630166,C002,66
2301630166,C021,74
2301630166,C016,64
2301630166,C004,69
2301630167,C011,89
2301630167,C020,69
2301630167,C009,87
2301630167,C010,86
2301630167,C005,46
2301630167,C006,64
2301630167,C023,18
2301630167,C019,84
2301630167,C016,82
2301630167,C003,67
2301630167,C013,68
2301630167,C004,60
2301630167,C001,69
2301630167,C007,77
2301630168,C020,95
2301630168,C001,65
2301630168,C022,79
2301630168,C004,70
2301630168,C017,91
2301630168,C023,99
2301630168,C024,67
2301630168,C005,92
2301630168,C002,97
2301630168,C003,73
2301630168,C021,70
2301630168,C018,100
2301630169,C008,97
2301630169,C002,71
2301630169,C012,81
2301630169,C017,95
2301630169,C020,100
2301630169,C023,77
2301630169,C015,93
2301630169,C018,18
2301630169,C014,97
2301630169,C010,96
2301630169,C024,88
2301630169,C006,93
2301630169,C007,73
2301630169,C005,74
2301630170,C024,79
2301630170,C022,92
2301630170,C009,70
2301630170,C010,100
2301630170,C014,79
2301630170,C002,91
2301630170,C013,81
2301630170,C005,89
2301630170,C003,98
2301630170,C016,93
2301630170,C008,82
2301630170,C011,100
2301630171,C012,81
2301630171,C010,68
2301630171,C013,94
2301630171,C016,62
2301630171,C021,93
2301630171,C004,93
2301630171,C020,64
2301630171,C019,88
2301630171,C005,82
2301630171,C006,85
2301630172,C013,94
2301630172,C001,95
2301630172,C018,92
2301630172,C002,77
2301630172,C014,89
2301630172,C019,65
2301630172,C006,88
2301630172,C004,87
2301630172,C016,72
2301630172,C008,93
2301630173,C019,100
2301630173,C021,73
2301630173,C016,92
2301630173,C015,98
2301630173,C020,80
2301630173,C022,69
2301630173,C008,79
2301630173,C007,77
2301630173,C010,97
2301630173,C024,8
2301630173,C023,40
2301630174,C012,92
2301630174,C011,83
2301630174,C018,70
2301630174,C024,68
2301630174,C008,19
2301630174,C014,44
2301630174,C013,82
2301630174,C006,65
2301630174,C016,94
2301630174,C007,77
2301630174,C023,89
2301630174,C021,66
2301630174,C010,9
2301630174,C004,62
2301630175,C021,83
2301630175,C019,85
2301630175,C009,60
2301630175,C014,71
2301630175,C015,99
2301630175,C012,92
2301630175,C003,84
2301630175,C008,83
2301630175,C010,88
2301630175,C016,84
2301630175,C023,67
2301630175,C005,48
2301630175,C018,94
2301630175,C002,88
2301630176,C001,86
2301630176,C006,83
2301630176,C024,79
2301630176,C005,81
2301630176,C015,95
2301630176,C021,97
2301630176,C014,95
2301630176,C022,83
2301630176,C002,73
2301630176,C012,70
2301630176,C018,95
2301630177,C006,71
2301630177,C019,97
2301630177,C020,98
2301630177,C002,78
2301630177,C011,100
2301630177,C005,87
2301630177,C009,63
2301630177,C016,64
2301630177,C010,40
2301630177,C015,83
2301630177,C001,86
2301630177,C003,70
2301630177,C007,60
2301630177,C017,79
2301630178,C007,81
2301630178,C011,64
2301630178,C009,98
2301630178,C014,93
2301630178,C001,93
2301630178,C002,23
2301630178,C024,66
2301630178,C018,62
2301630178,C005,79
2301630178,C012,89
2301630179,C020,90
2301630179,C007,94
2301630179,C023,46
2301630179,C021,64
2301630179,C015,86
2301630179,C006,77
2301630179,C017,83
2301630179,C016,62
2301630179,C022,63
2301630179,C009,62
2301630179,C012,63
2301630179,C013,77
2301630179,C019,75
2301630180,C023,93
2301630180,C002,79
2301630180,C005,98
2301630180,C004,66
2301630180,C010,13
2301630180,C007,21
2301630180,C008,70
2301630180,C020,64
2301630180,C003,62
2301630180,C017,72
2301630181,C021,38
2301630181,C015,63
2301630181,C022,81
2301630181,C005,88
2301630181,C019,81
2301630181,C009,77
2301630181,C023,75
2301630181,C018,75
2301630181,C012,86
2301630181,C004,92
2301630181,C016,95
2301630182,C020,60
2301630182,C007,63
2301630182,C011,70
2301630182,C017,7
2301630182,C005,93
2301630182,C003,88
2301630182,C016,78
2301630182,C015,98
2301630182,C024,81
2301630182,C019,57
2301630182,C013,90
2301630182,C001,68
2301630182,C012,82
2301630182,C002,82
2301630182,C009,96
2301630183,C019,99
2301630183,C022,51
2301630183,C020,77
2301630183,C009,60
2301630183,C012,93
2301630183,C011,72
2301630183,C015,62
2301630183,C006,71
2301630183,C018,82
2301630183,C021,87
2301630183,C008,79
2301630183,C002,69
2301630183,C004,84
2301630184,C016,67
2301630184,C013,81
2301630184,C024,72
2301630184,C018,86
2301630184,C010,76
2301630184,C014,32
2301630184,C021,99
2301630184,C017,81
2301630184,C003,78
2301630184,C002,5
2301630184,C015,97
2301630184,C006,48
2301630184,C019,77
2301630184,C012,10
2301630185,C019,64
2301630185,C004,74
2301630185,C006,86
2301630185,C017,65
2301630185,C022,69
2301630185,C014,71
2301630185,C010,95
2301630185,C013,76
2301630185,C021,59
2301630185,C001,94
2301630185,C012,66
2301630185,C002,91
2301630185,C015,60
2301630185,C018,73
2301630186,C013,90
2301630186,C018,61
2301630186,C019,98
2301630186,C023,73
2301630186,C020,70
2301630186,C024,62
2301630186,C009,97
2301630186,C008,92
2301630186,C011,89
2301630186,C016,80
2301630186,C010,96
2301630186,C017,74
2301630187,C012,98
2301630187,C005,69
2301630187,C016,94
2301630187,C011,73
2301630187,C020,100
2301630187,C024,88
2301630187,C022,76
2301630187,C002,31
2301630187,C019,85
2301630187,C006,89
2301630187,C008,99
2301630187,C001,83
2301630187,C009,94
2301630187,C004,100
2301630188,C023,67
2301630188,C010,86
2301630188,C018,67
2301630188,C019,74
2301630188,C004,78
2301630188,C007,94
2301630188,C024,88
2301630188,C017,91
2301630188,C002,90
2301630188,C014,62
2301630188,C003,66
2301630189,C018,94
2301630189,C005,14
2301630189,C007,99
2301630189,C014,81
2301630189,C024,94
2301630189,C003,66
2301630189,C015,75
2301630189,C013,60
2301630189,C009,98
2301630189,C010,100
2301630189,C004,60
2301630189,C023,89
2301630189,C017,97
2301630189,C019,98
2301630190,C010,74
2301630190,C023,78
2301630190,C018,86
2301630190,C009,66
2301630190,C022,72
2301630190,C008,76
2301630190,C005,74
2301630190,C014,77
2301630190,C004,51
2301630190,C024,64
2301630190,C011,97
2301630190,C019,69
2301630190,C006,75
2301630190,C016,97
2301630191,C018,0
2301630191,C004,82
2301630191,C019,100
2301630191,C022,69
2301630191,C011,100
2301630191,C015,60
2301630191,C005,90
2301630191,C012,86
2301630191,C024,82
2301630191,C007,74
2301630191,C016,26
2301630191,C013,85
2301630191,C021,71
2301630192,C016,89
2301630192,C024,64
2301630192,C007,87
2301630192,C019,69
2301630192,C004,70
2301630192,C003,75
2301630192,C021,90
2301630192,C001,55
2301630192,C010,94
2301630192,C012,67
2301630192,C006,71
2301630192,C008,68
2301630192,C014,73
2301630192,C015,99
2301630192,C005,69
2301630193,C007,67
2301630193,C023,69
2301630193,C002,98
2301630193,C010,90
2301630193,C018,67
2301630193,C016,85
2301630193,C014,94
2301630193,C001,60
2301630193,C013,84
2301630193,C005,15
2301630193,C015,70
2301630193,C006,16
2301630193,C021,69
2301630194,C014,69
2301630194,C022,71
2301630194,C004,88
2301630194,C002,99
2301630194,C008,85
2301630194,C010,86
2301630194,C007,76
2301630194,C019,68
2301630194,C018,95
2301630194,C024,85
2301630194,C006,95
2301630194,C016,40
2301630195,C015,20
2301630195,C008,82
2301630195,C009,61
2301630195,C021,70
2301630195,C002,87
2301630195,C014,73
2301630195,C005,92
2301630195,C020,100
2301630195,C010,75
2301630195,C017,78
2301630196,C019,84
2301630196,C005,75
2301630196,C006,70
2301630196,C017,99
2301630196,C020,68
2301630196,C021,99
2301630196,C010,91
2301630196,C014,72
2301630196,C024,67
2301630196,C003,75
2301630197,C004,78
2301630197,C002,95
2301630197,C006,70
2301630197,C008,86
2301630197,C020,96
2301630197,C011,78
2301630197,C017,63
2301630197,C023,52
2301630197,C024,96
2301630197,C012,84
2301630197,C005,93
2301630197,C007,81
2301630197,C015,93
2301630197,C014,83
2301630198,C001,79
2301630198,C002,82
2301630198,C012,97
2301630198,C004,87
2301630198,C011,75
2301630198,C017,69
2301630198,C020,90
2301630198,C019,94
2301630198,C010,73
2301630198,C022,97
2301630198,C006,90
2301630198,C008,89
2301630198,C014,69
2301630198,C015,83
2301630199,C022,84
2301630199,C009,98
2301630199,C003,67
2301630199,C001,85
2301630199,C016,94
2301630199,C007,75
2301630199,C002,93
2301630199,C008,74
2301630199,C021,66
2301630199,C024,82
2301630199,C005,36
2301630199,C017,70
2301630199,C010,76
2301630199,C023,62
2301630199,C012,81
2301630200,C001,86
2301630200,C016,77
2301630200,C024,76
2301630200,C018,79
2301630200,C022,60
2301630200,C023,64
2301630200,C013,98
2301630200,C021,86
2301630200,C020,90
2301630200,C009,62
2301630201,C001,60
2301630201,C022,16
2301630201,C020,93
2301630201,C016,74
2301630201,C021,74
2301630201,C023,74
2301630201,C018,13
2301630201,C009,14
2301630201,C019,61
2301630201,C024,80
2301630201,C017,88
2301630201,C005,63
2301630202,C010,69
2301630202,C002,75
2301630202,C016,99
2301630202,C001,100
2301630202,C005,85
2301630202,C012,90
2301630202,C024,99
2301630202,C003,83
2301630202,C007,66
2301630202,C017,68
2301630202,C008,70
2301630203,C017,62
2301630203,C002,60
2301630203,C015,76
2301630203,C019,95
2301630203,C010,69
2301630203,C014,94
2301630203,C009,86
2301630203,C012,64
2301630203,C004,74
2301630203,C003,97
2301630203,C006,3
2301630203,C011,79
2301630203,C007,99
2301630204,C004,24
2301630204,C021,8
2301630204,C008,71
2301630204,C019,61
2301630204,C024,66
2301630204,C015,90
2301630204,C010,99
2301630204,C022,88
2301630204,C005,70
2301630204,C013,68
2301630204,C014,65
2301630204,C016,12
2301630205,C020,90
2301630205,C009,68
2301630205,C004,61
2301630205,C001,87
2301630205,C017,89
2301630205,C019,75
2301630205,C002,20
2301630205,C012,88
2301630205,C014,60
2301630205,C005,98
2301630206,C001,68
2301630206,C011,78
2301630206,C021,76
2301630206,C024,94
2301630206,C015,63
2301630206,C005,72
2301630206,C020,66
2301630206,C007,65
2301630206,C022,16
2301630206,C018,72
2301630207,C011,87
2301630207,C009,66
2301630207,C006,96
2301630207,C003,66
2301630207,C013,86
2301630207,C015,60
2301630207,C023,72
2301630207,C008,93
2301630207,C005,82
2301630207,C012,98
2301630207,C020,65
2301630208,C024,87
2301630208,C014,85
2301630208,C017,99
2301630208,C020,73
2301630208,C009,76
2301630208,C004,81
2301630208,C008,97
2301630208,C012,85
2301630208,C006,66
2301630208,C019,93
2301630208,C016,73
2301630209,C022,70
2301630209,C010,85
2301630209,C013,69
2301630209,C009,79
2301630209,C020,99
2301630209,C021,95
2301630209,C024,88
2301630209,C001,82
2301630209,C012,94
2301630209,C006,92
2301630209,C011,98
2301630209,C003,66
2301630209,C019,77
2301630209,C014,73
2301630210,C019,63
2301630210,C012,73
2301630210,C014,61
2301630210,C002,70
2301630210,C011,81
2301630210,C006,92
2301630210,C001,85
2301630210,C023,91
2301630210,C016,85
2301630210,C024,92
2301630210,C010,67
2301630211,C021,15
2301630211,C001,60
2301630211,C016,82
2301630211,C007,79
2301630211,C022,71
2301630211,C006,66
2301630211,C012,88
2301630211,C003,79
2301630211,C020,66
2301630211,C018,78
2301630211,C017,86
2301630211,C024,97
2301630211,C014,95
2301630212,C018,22
2301630212,C010,82
2301630212,C009,61
2301630212,C017,81
2301630212,C008,74
2301630212,C021,82
2301630212,C019,10
2301630212,C020,88
2301630212,C003,94
2301630212,C004,12
2301630213,C018,92
2301630213,C004,77
2301630213,C024,87
2301630213,C009,83
2301630213,C010,74
2301630213,C015,61
2301630213,C002,69
2301630213,C007,81
2301630213,C003,88
2301630213,C014,85
2301630213,C008,70
2301630213,C019,83
2301630213,C006,30
2301630213,C013,79
2301630214,C010,79
2301630214,C020,74
2301630214,C001,86
2301630214,C004,52
2301630214,C006,88
2301630214,C011,63
2301630214,C014,77
2301630214,C016,100
2301630214,C015,86
2301630214,C008,64
2301630214,C018,80
2301630214,C021,69
2301630214,C013,75
2301630214,C024,91
2301630215,C011,94
2301630215,C019,69
2301630215,C007,68
2301630215,C024,81
2301630215,C003,64
2301630215,C020,72
2301630215,C008,68
2301630215,C009,78
2301630215,C023,90
2301630215,C012,1
2301630216,C001,61
2301630216,C024,81
2301630216,C016,63
2301630216,C006,71
2301630216,C012,93
2301630216,C019,85
2301630216,C011,78
2301630216,C005,70
2301630216,C018,69
2301630216,C003,86
2301630216,C009,97
2301630216,C004,99
2301630216,C007,43
2301630216,C021,87
2301630216,C017,82
2301630217,C019,74
2301630217,C004,94
2301630217,C016,88
2301630217,C021,73
2301630217,C008,84
2301630217,C018,86
2301630217,C017,100
2301630217,C024,79
2301630217,C001,98
2301630217,C022,66
2301630218,C013,72
2301630218,C021,97
2301630218,C024,84
2301630218,C020,78
2301630218,C018,70
2301630218,C001,68
2301630218,C016,64
2301630218,C014,72
2301630218,C011,75
2301630218,C015,90
2301630218,C012,94
2301630219,C006,76
2301630219,C013,100
2301630219,C010,89
2301630219,C005,81
2301630219,C023,69
2301630219,C019,87
2301630219,C012,83
2301630219,C003,64
2301630219,C015,83
2301630219,C014,38
2301630219,C002,64
2301630219,C007,89
2301630219,C001,84
2301630219,C024,100
2301630220,C016,6
2301630220,C008,81
2301630220,C003,86
2301630220,C012,91
2301630220,C004,93
2301630220,C005,30
2301630220,C002,62
2301630220,C017,78
2301630220,C024,94
2301630220,C018,95
2301630221,C003,84
2301630221,C020,67
2301630221,C010,94
2301630221,C024,84
2301630221,C011,93
2301630221,C023,72
2301630221,C007,98
2301630221,C019,96
2301630221,C009,49
2301630221,C006,75
2301630221,C016,98
2301630221,C018,61
2301630221,C002,65
2301630221,C013,27
2301630221,C017,70
2301630222,C023,63
2301630222,C017,90
2301630222,C011,93
2301630222,C008,13
2301630222,C016,89
2301630222,C002,85
2301630222,C024,28
2301630222,C020,81
2301630222,C014,95
2301630222,C007,68
2301630222,C001,94
2301630222,C009,76
2301630222,C015,89
2301630223,C017,100
2301630223,C004,95
2301630223,C021,72
2301630223,C015,85
2301630223,C013,89
2301630223,C011,95
2301630223,C010,72
2301630223,C022,87
2301630223,C003,95
2301630223,C001,60
2301630223,C016,5
2301630223,C008,64
2301630224,C009,97
2301630224,C020,63
2301630224,C023,75
2301630224,C003,69
2301630224,C007,99
2301630224,C005,90
2301630224,C022,66
2301630224,C021,84
2301630224,C010,83
2301630224,C018,75
2301630224,C019,32
2301630224,C017,81
2301630224,C001,61
2301630224,C015,94
2301630225,C018,88
2301630225,C013,99
2301630225,C003,97
2301630225,C008,66
2301630225,C012,60
2301630225,C017,70
2301630225,C005,76
2301630225,C023,89
2301630225,C010,8
2301630225,C006,63
2301630225,C011,98
2301630225,C019,99
2301630225,C021,73
2301630226,C010,95
2301630226,C014,99
2301630226,C024,77
2301630226,C015,97
2301630226,C020,91
2301630226,C006,65
2301630226,C003,67
2301630226,C013,63
2301630226,C009,81
2301630226,C021,72
2301630226,C012,85
2301630226,C005,61
2301630226,C023,60
2301630226,C011,66
2301630226,C016,62
2301630227,C003,81
2301630227,C010,77
2301630227,C022,60
2301630227,C009,74
2301630227,C004,12
2301630227,C016,93
2301630227,C014,83
2301630227,C008,70
2301630227,C006,52
2301630227,C023,97
2301630227,C017,81
2301630227,C001,93
2301630227,C012,93
2301630228,C001,63
2301630228,C021,88
2301630228,C024,79
2301630228,C023,71
2301630228,C020,78
2301630228,C008,93
2301630228,C011,71
2301630228,C004,98
2301630228,C014,80
2301630228,C003,69
2301630228,C007,71
2301630228,C009,81
2301630228,C010,81
2301630228,C015,65
2301630228,C006,87
2301630229,C024,96
2301630229,C017,79
2301630229,C007,76
2301630229,C011,64
2301630229,C013,73
2301630229,C015,96
2301630229,C018,98
2301630229,C014,72
2301630229,C001,88
2301630229,C006,96
2301630230,C017,62
2301630230,C018,29
2301630230,C022,86
2301630230,C011,63
2301630230,C014,86
2301630230,C008,30
2301630230,C004,61
2301630230,C006,96
2301630230,C024,99
2301630230,C019,61
2301630231,C017,66
2301630231,C019,62
2301630231,C003,81
2301630231,C001,60
2301630231,C021,77
2301630231,C022,92
2301630231,C015,80
2301630231,C024,94
2301630231,C005,61
2301630231,C018,98
2301630231,C010,98
2301630231,C012,67
2301630231,C020,82
2301630231,C002,79
2301630232,C024,71
2301630232,C014,98
2301630232,C020,63
2301630232,C009,98
2301630232,C013,72
2301630232,C017,40
2301630232,C015,94
2301630232,C010,77
2301630232,C022,79
2301630232,C018,67
2301630232,C001,31
2301630232,C012,88
2301630232,C004,82
2301630232,C016,72
2301630233,C022,94
2301630233,C010,66
2301630233,C002,76
2301630233,C005,96
2301630233,C015,63
2301630233,C013,67
2301630233,C006,75
2301630233,C018,62
2301630233,C001,63
2301630233,C012,73
2301630233,C016,87
2301630233,C023,78
2301630234,C011,94
2301630234,C014,83
2301630234,C003,65
2301630234,C024,72
2301630234,C010,89
2301630234,C021,94
2301630234,C017,79
2301630234,C013,63
2301630234,C015,69
2301630234,C002,93
2301630234,C020,100
2301630234,C004,72
2301630235,C007,64
2301630235,C009,91
2301630235,C019,81
2301630235,C008,70
2301630235,C006,80
2301630235,C012,78
2301630235,C016,80
2301630235,C022,60
2301630235,C001,96
2301630235,C005,64
2301630235,C021,89
2301630235,C017,87
2301630235,C013,61
2301630235,C024,1
2301630235,C010,100
2301630236,C019,90
2301630236,C007,88
2301630236,C008,91
2301630236,C009,62
2301630236,C011,98
2301630236,C016,99
2301630236,C012,91
2301630236,C010,75
2301630236,C015,67
2301630236,C013,94
2301630236,C004,66
2301630236,C003,88
2301630236,C006,81
2301630236,C001,87
2301630236,C023,22
2301630237,C023,98
2301630237,C004,97
2301630237,C015,97
2301630237,C007,60
2301630237,C010,81
2301630237,C018,73
2301630237,C005,67
2301630237,C001,76
2301630237,C003,64
2301630237,C012,100
2301630237,C016,77
2301630237,C022,69
2301630237,C017,93
2301630237,C013,65
2301630237,C021,81
2301630238,C016,77
2301630238,C023,70
2301630238,C024,71
2301630238,C012,95
2301630238,C019,98
2301630238,C011,91
2301630238,C006,95
2301630238,C020,80
2301630238,C015,96
2301630238,C008,68
2301630238,C013,96
2301630238,C021,78
2301630238,C009,82
2301630238,C022,78
2301630238,C007,92
2301630239,C014,83
2301630239,C008,84
2301630239,C009,75
2301630239,C013,82
2301630239,C017,69
2301630239,C003,54
2301630239,C015,85
2301630239,C020,70
2301630239,C023,54
2301630239,C011,82
2301630239,C019,69
2301630239,C005,62
2301630239,C001,4
2301630239,C018,87
2301630240,C013,65
2301630240,C018,83
2301630240,C017,73
2301630240,C003,89
2301630240,C014,88
2301630240,C010,89
2301630240,C004,99
2301630240,C021,65
2301630240,C019,49
2301630240,C001,80
2301630240,C009,95
2301630240,C005,98
2301630240,C022,77
2301630240,C011,66
2301630241,C001,60
2301630241,C016,64
2301630241,C003,78
2301630241,C024,99
2301630241,C018,88
2301630241,C015,61
2301630241,C006,66
2301630241,C007,84
2301630241,C012,84
2301630241,C022,99
2301630241,C020,86
2301630241,C019,40
2301630241,C002,99
2301630242,C015,65
2301630242,C006,97
2301630242,C001,64
2301630242,C021,84
2301630242,C005,84
2301630242,C022,63
2301630242,C011,67
2301630242,C009,99
2301630242,C020,69
2301630242,C014,82
2301630242,C002,69
2301630242,C007,97
2301630242,C023,100
2301630242,C024,91
2301630242,C013,65
2301630243,C024,74
2301630243,C005,88
2301630243,C009,99
2301630243,C003,96
2301630243,C001,85
2301630243,C018,67
2301630243,C006,81
2301630243,C004,63
2301630243,C020,85
2301630243,C019,94
2301630243,C012,67
2301630243,C016,62
2301630243,C021,94
2301630244,C004,88
2301630244,C023,77
2301630244,C020,98
2301630244,C003,65
